date,city,country,parameter,value,unit,latitude,longitude,year,month,day_of_week,is_weekend,season
2020-03-10,London,United Kingdom,NO2,27.77,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-11,London,United Kingdom,NO2,21.22,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-12,London,United Kingdom,NO2,13.49,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-13,London,United Kingdom,NO2,27.73,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-14,London,United Kingdom,NO2,28.57,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-15,London,United Kingdom,NO2,18.58,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-16,London,United Kingdom,NO2,23.38,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-17,London,United Kingdom,NO2,27.25,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-18,London,United Kingdom,NO2,26.35,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-19,London,United Kingdom,NO2,22.54,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-20,London,United Kingdom,NO2,36.49,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-21,London,United Kingdom,NO2,28.03,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-22,London,United Kingdom,NO2,17.73,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-23,London,United Kingdom,NO2,17.82,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-24,London,United Kingdom,NO2,16.71,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-25,London,United Kingdom,NO2,28.63,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-26,London,United Kingdom,NO2,16.1,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-27,London,United Kingdom,NO2,18.1,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-28,London,United Kingdom,NO2,32.94,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-29,London,United Kingdom,NO2,24.29,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-30,London,United Kingdom,NO2,34.37,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-31,London,United Kingdom,NO2,30.37,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-04-01,London,United Kingdom,NO2,10.62,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-02,London,United Kingdom,NO2,21.37,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-03,London,United Kingdom,NO2,32.28,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-04,London,United Kingdom,NO2,10.16,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-05,London,United Kingdom,NO2,26.57,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-06,London,United Kingdom,NO2,21.96,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-07,London,United Kingdom,NO2,4.79,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-08,London,United Kingdom,NO2,23.52,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-09,London,United Kingdom,NO2,13.93,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-10,London,United Kingdom,NO2,10.6,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-11,London,United Kingdom,NO2,22.34,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-12,London,United Kingdom,NO2,2.91,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-13,London,United Kingdom,NO2,15.44,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-14,London,United Kingdom,NO2,47.66,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-15,London,United Kingdom,NO2,28.61,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-16,London,United Kingdom,NO2,13.25,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-17,London,United Kingdom,NO2,36.07,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-18,London,United Kingdom,NO2,12.06,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-19,London,United Kingdom,NO2,16.39,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-20,London,United Kingdom,NO2,10.38,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-21,London,United Kingdom,NO2,24.38,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-22,London,United Kingdom,NO2,35.44,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-23,London,United Kingdom,NO2,11.71,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-24,London,United Kingdom,NO2,1.03,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-25,London,United Kingdom,NO2,32.47,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-26,London,United Kingdom,NO2,37.03,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-27,London,United Kingdom,NO2,1.47,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-28,London,United Kingdom,NO2,25.95,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-29,London,United Kingdom,NO2,23.53,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-30,London,United Kingdom,NO2,13.31,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-05-01,London,United Kingdom,NO2,7.16,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-02,London,United Kingdom,NO2,30.94,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-03,London,United Kingdom,NO2,22.72,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-04,London,United Kingdom,NO2,23.39,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-05,London,United Kingdom,NO2,14.53,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-06,London,United Kingdom,NO2,12.63,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-07,London,United Kingdom,NO2,1.0,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-08,London,United Kingdom,NO2,18.17,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-09,London,United Kingdom,NO2,34.74,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-10,London,United Kingdom,NO2,11.34,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-11,London,United Kingdom,NO2,4.91,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-12,London,United Kingdom,NO2,24.38,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-13,London,United Kingdom,NO2,26.12,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-14,London,United Kingdom,NO2,13.94,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-15,London,United Kingdom,NO2,16.2,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-16,London,United Kingdom,NO2,22.2,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-17,London,United Kingdom,NO2,17.89,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-18,London,United Kingdom,NO2,29.32,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-19,London,United Kingdom,NO2,43.57,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-20,London,United Kingdom,NO2,1.98,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-21,London,United Kingdom,NO2,31.24,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-22,London,United Kingdom,NO2,19.86,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-23,London,United Kingdom,NO2,32.56,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-24,London,United Kingdom,NO2,25.79,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-25,London,United Kingdom,NO2,19.02,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-26,London,United Kingdom,NO2,25.87,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-27,London,United Kingdom,NO2,14.19,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-28,London,United Kingdom,NO2,10.24,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-29,London,United Kingdom,NO2,25.95,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-30,London,United Kingdom,NO2,9.25,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-31,London,United Kingdom,NO2,23.97,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-06-01,London,United Kingdom,NO2,17.71,µg/m³,51.5074,-0.1278,2020,6,0,0,Inverno
2020-06-02,London,United Kingdom,NO2,1.0,µg/m³,51.5074,-0.1278,2020,6,1,0,Inverno
2020-06-03,London,United Kingdom,NO2,11.36,µg/m³,51.5074,-0.1278,2020,6,2,0,Inverno
2020-06-04,London,United Kingdom,NO2,20.3,µg/m³,51.5074,-0.1278,2020,6,3,0,Inverno
2020-06-05,London,United Kingdom,NO2,12.73,µg/m³,51.5074,-0.1278,2020,6,4,0,Inverno
2020-06-06,London,United Kingdom,NO2,1.0,µg/m³,51.5074,-0.1278,2020,6,5,1,Inverno
2020-06-07,London,United Kingdom,NO2,29.69,µg/m³,51.5074,-0.1278,2020,6,6,1,Inverno
2020-06-08,London,United Kingdom,NO2,18.02,µg/m³,51.5074,-0.1278,2020,6,0,0,Inverno
2020-06-09,London,United Kingdom,NO2,20.6,µg/m³,51.5074,-0.1278,2020,6,1,0,Inverno
2020-06-10,London,United Kingdom,NO2,11.27,µg/m³,51.5074,-0.1278,2020,6,2,0,Inverno
2020-06-11,London,United Kingdom,NO2,21.16,µg/m³,51.5074,-0.1278,2020,6,3,0,Inverno
2020-06-12,London,United Kingdom,NO2,34.03,µg/m³,51.5074,-0.1278,2020,6,4,0,Inverno
2020-06-13,London,United Kingdom,NO2,8.17,µg/m³,51.5074,-0.1278,2020,6,5,1,Inverno
2020-06-14,London,United Kingdom,NO2,32.03,µg/m³,51.5074,-0.1278,2020,6,6,1,Inverno
2020-06-15,London,United Kingdom,NO2,19.18,µg/m³,51.5074,-0.1278,2020,6,0,0,Inverno
2020-06-16,London,United Kingdom,NO2,6.33,µg/m³,51.5074,-0.1278,2020,6,1,0,Inverno
2020-06-17,London,United Kingdom,NO2,36.98,µg/m³,51.5074,-0.1278,2020,6,2,0,Inverno
2020-06-18,London,United Kingdom,NO2,18.61,µg/m³,51.5074,-0.1278,2020,6,3,0,Inverno
2020-06-19,London,United Kingdom,NO2,21.29,µg/m³,51.5074,-0.1278,2020,6,4,0,Inverno
2020-06-20,London,United Kingdom,NO2,11.66,µg/m³,51.5074,-0.1278,2020,6,5,1,Inverno
2020-06-21,London,United Kingdom,NO2,6.22,µg/m³,51.5074,-0.1278,2020,6,6,1,Inverno
2020-06-22,London,United Kingdom,NO2,15.7,µg/m³,51.5074,-0.1278,2020,6,0,0,Inverno
2020-06-23,London,United Kingdom,NO2,29.66,µg/m³,51.5074,-0.1278,2020,6,1,0,Inverno
2020-06-24,London,United Kingdom,NO2,10.58,µg/m³,51.5074,-0.1278,2020,6,2,0,Inverno
2020-06-25,London,United Kingdom,NO2,13.24,µg/m³,51.5074,-0.1278,2020,6,3,0,Inverno
2020-06-26,London,United Kingdom,NO2,27.9,µg/m³,51.5074,-0.1278,2020,6,4,0,Inverno
2020-06-27,London,United Kingdom,NO2,10.16,µg/m³,51.5074,-0.1278,2020,6,5,1,Inverno
2020-06-28,London,United Kingdom,NO2,18.09,µg/m³,51.5074,-0.1278,2020,6,6,1,Inverno
2020-01-01,London,United Kingdom,O3,38.72,µg/m³,51.5074,-0.1278,2020,1,2,0,Verão
2020-01-02,London,United Kingdom,O3,34.94,µg/m³,51.5074,-0.1278,2020,1,3,0,Verão
2020-01-03,London,United Kingdom,O3,21.22,µg/m³,51.5074,-0.1278,2020,1,4,0,Verão
2020-01-04,London,United Kingdom,O3,25.66,µg/m³,51.5074,-0.1278,2020,1,5,1,Verão
2020-01-05,London,United Kingdom,O3,26.55,µg/m³,51.5074,-0.1278,2020,1,6,1,Verão
2020-01-06,London,United Kingdom,O3,16.56,µg/m³,51.5074,-0.1278,2020,1,0,0,Verão
2020-01-07,London,United Kingdom,O3,23.38,µg/m³,51.5074,-0.1278,2020,1,1,0,Verão
2020-01-08,London,United Kingdom,O3,20.39,µg/m³,51.5074,-0.1278,2020,1,2,0,Verão
2020-01-09,London,United Kingdom,O3,27.78,µg/m³,51.5074,-0.1278,2020,1,3,0,Verão
2020-01-10,London,United Kingdom,O3,24.69,µg/m³,51.5074,-0.1278,2020,1,4,0,Verão
2020-01-11,London,United Kingdom,O3,15.97,µg/m³,51.5074,-0.1278,2020,1,5,1,Verão
2020-01-12,London,United Kingdom,O3,52.64,µg/m³,51.5074,-0.1278,2020,1,6,1,Verão
2020-01-13,London,United Kingdom,O3,45.11,µg/m³,51.5074,-0.1278,2020,1,0,0,Verão
2020-01-14,London,United Kingdom,O3,24.96,µg/m³,51.5074,-0.1278,2020,1,1,0,Verão
2020-01-15,London,United Kingdom,O3,35.64,µg/m³,51.5074,-0.1278,2020,1,2,0,Verão
2020-01-16,London,United Kingdom,O3,37.26,µg/m³,51.5074,-0.1278,2020,1,3,0,Verão
2020-01-17,London,United Kingdom,O3,45.16,µg/m³,51.5074,-0.1278,2020,1,4,0,Verão
2020-01-18,London,United Kingdom,O3,25.23,µg/m³,51.5074,-0.1278,2020,1,5,1,Verão
2020-01-19,London,United Kingdom,O3,44.5,µg/m³,51.5074,-0.1278,2020,1,6,1,Verão
2020-01-20,London,United Kingdom,O3,28.26,µg/m³,51.5074,-0.1278,2020,1,0,0,Verão
2020-01-21,London,United Kingdom,O3,20.55,µg/m³,51.5074,-0.1278,2020,1,1,0,Verão
2020-01-22,London,United Kingdom,O3,41.31,µg/m³,51.5074,-0.1278,2020,1,2,0,Verão
2020-01-23,London,United Kingdom,O3,47.13,µg/m³,51.5074,-0.1278,2020,1,3,0,Verão
2020-01-24,London,United Kingdom,O3,60.27,µg/m³,51.5074,-0.1278,2020,1,4,0,Verão
2020-01-25,London,United Kingdom,O3,22.55,µg/m³,51.5074,-0.1278,2020,1,5,1,Verão
2020-01-26,London,United Kingdom,O3,41.69,µg/m³,51.5074,-0.1278,2020,1,6,1,Verão
2020-01-27,London,United Kingdom,O3,30.76,µg/m³,51.5074,-0.1278,2020,1,0,0,Verão
2020-01-28,London,United Kingdom,O3,42.85,µg/m³,51.5074,-0.1278,2020,1,1,0,Verão
2020-01-29,London,United Kingdom,O3,20.46,µg/m³,51.5074,-0.1278,2020,1,2,0,Verão
2020-01-30,London,United Kingdom,O3,22.69,µg/m³,51.5074,-0.1278,2020,1,3,0,Verão
2020-01-31,London,United Kingdom,O3,27.71,µg/m³,51.5074,-0.1278,2020,1,4,0,Verão
2020-02-01,London,United Kingdom,O3,36.41,µg/m³,51.5074,-0.1278,2020,2,5,1,Verão
2020-02-02,London,United Kingdom,O3,29.35,µg/m³,51.5074,-0.1278,2020,2,6,1,Verão
2020-02-03,London,United Kingdom,O3,42.5,µg/m³,51.5074,-0.1278,2020,2,0,0,Verão
2020-02-04,London,United Kingdom,O3,46.32,µg/m³,51.5074,-0.1278,2020,2,1,0,Verão
2020-02-05,London,United Kingdom,O3,42.19,µg/m³,51.5074,-0.1278,2020,2,2,0,Verão
2020-02-06,London,United Kingdom,O3,52.53,µg/m³,51.5074,-0.1278,2020,2,3,0,Verão
2020-02-07,London,United Kingdom,O3,40.64,µg/m³,51.5074,-0.1278,2020,2,4,0,Verão
2020-02-08,London,United Kingdom,O3,24.45,µg/m³,51.5074,-0.1278,2020,2,5,1,Verão
2020-02-09,London,United Kingdom,O3,50.38,µg/m³,51.5074,-0.1278,2020,2,6,1,Verão
2020-02-10,London,United Kingdom,O3,30.83,µg/m³,51.5074,-0.1278,2020,2,0,0,Verão
2020-02-11,London,United Kingdom,O3,46.12,µg/m³,51.5074,-0.1278,2020,2,1,0,Verão
2020-02-12,London,United Kingdom,O3,52.88,µg/m³,51.5074,-0.1278,2020,2,2,0,Verão
2020-02-13,London,United Kingdom,O3,41.84,µg/m³,51.5074,-0.1278,2020,2,3,0,Verão
2020-02-14,London,United Kingdom,O3,22.44,µg/m³,51.5074,-0.1278,2020,2,4,0,Verão
2020-02-15,London,United Kingdom,O3,28.34,µg/m³,51.5074,-0.1278,2020,2,5,1,Verão
2020-02-16,London,United Kingdom,O3,50.87,µg/m³,51.5074,-0.1278,2020,2,6,1,Verão
2020-02-17,London,United Kingdom,O3,36.08,µg/m³,51.5074,-0.1278,2020,2,0,0,Verão
2020-02-18,London,United Kingdom,O3,38.68,µg/m³,51.5074,-0.1278,2020,2,1,0,Verão
2020-02-19,London,United Kingdom,O3,45.59,µg/m³,51.5074,-0.1278,2020,2,2,0,Verão
2020-02-20,London,United Kingdom,O3,45.08,µg/m³,51.5074,-0.1278,2020,2,3,0,Verão
2020-02-21,London,United Kingdom,O3,41.01,µg/m³,51.5074,-0.1278,2020,2,4,0,Verão
2020-02-22,London,United Kingdom,O3,36.25,µg/m³,51.5074,-0.1278,2020,2,5,1,Verão
2020-02-23,London,United Kingdom,O3,35.31,µg/m³,51.5074,-0.1278,2020,2,6,1,Verão
2020-02-24,London,United Kingdom,O3,47.12,µg/m³,51.5074,-0.1278,2020,2,0,0,Verão
2020-02-25,London,United Kingdom,O3,44.18,µg/m³,51.5074,-0.1278,2020,2,1,0,Verão
2020-02-26,London,United Kingdom,O3,36.17,µg/m³,51.5074,-0.1278,2020,2,2,0,Verão
2020-02-27,London,United Kingdom,O3,49.66,µg/m³,51.5074,-0.1278,2020,2,3,0,Verão
2020-02-28,London,United Kingdom,O3,37.65,µg/m³,51.5074,-0.1278,2020,2,4,0,Verão
2020-02-29,London,United Kingdom,O3,30.51,µg/m³,51.5074,-0.1278,2020,2,5,1,Verão
2020-03-01,London,United Kingdom,O3,31.53,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-02,London,United Kingdom,O3,29.42,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-03,London,United Kingdom,O3,36.56,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-04,London,United Kingdom,O3,51.71,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-05,London,United Kingdom,O3,31.4,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-06,London,United Kingdom,O3,41.41,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-07,London,United Kingdom,O3,33.03,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-08,London,United Kingdom,O3,37.07,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-09,London,United Kingdom,O3,24.64,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-10,London,United Kingdom,O3,37.6,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-11,London,United Kingdom,O3,37.93,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-12,London,United Kingdom,O3,45.33,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-13,London,United Kingdom,O3,42.22,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-14,London,United Kingdom,O3,28.06,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-15,London,United Kingdom,O3,50.93,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-16,London,United Kingdom,O3,42.24,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-17,London,United Kingdom,O3,42.17,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-18,London,United Kingdom,O3,40.14,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-19,London,United Kingdom,O3,35.09,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-20,London,United Kingdom,O3,42.49,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-21,London,United Kingdom,O3,45.1,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-22,London,United Kingdom,O3,22.91,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-23,London,United Kingdom,O3,35.02,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-24,London,United Kingdom,O3,37.88,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-03-25,London,United Kingdom,O3,43.01,µg/m³,51.5074,-0.1278,2020,3,2,0,Outono
2020-03-26,London,United Kingdom,O3,52.41,µg/m³,51.5074,-0.1278,2020,3,3,0,Outono
2020-03-27,London,United Kingdom,O3,32.77,µg/m³,51.5074,-0.1278,2020,3,4,0,Outono
2020-03-28,London,United Kingdom,O3,35.52,µg/m³,51.5074,-0.1278,2020,3,5,1,Outono
2020-03-29,London,United Kingdom,O3,35.39,µg/m³,51.5074,-0.1278,2020,3,6,1,Outono
2020-03-30,London,United Kingdom,O3,32.51,µg/m³,51.5074,-0.1278,2020,3,0,0,Outono
2020-03-31,London,United Kingdom,O3,37.06,µg/m³,51.5074,-0.1278,2020,3,1,0,Outono
2020-04-01,London,United Kingdom,O3,48.24,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-02,London,United Kingdom,O3,29.99,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-03,London,United Kingdom,O3,44.8,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-04,London,United Kingdom,O3,23.5,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-05,London,United Kingdom,O3,34.9,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-06,London,United Kingdom,O3,37.2,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-07,London,United Kingdom,O3,57.23,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-08,London,United Kingdom,O3,37.71,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-09,London,United Kingdom,O3,18.43,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-10,London,United Kingdom,O3,20.43,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-11,London,United Kingdom,O3,40.73,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-12,London,United Kingdom,O3,46.5,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-13,London,United Kingdom,O3,44.08,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-14,London,United Kingdom,O3,41.97,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-15,London,United Kingdom,O3,51.87,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-16,London,United Kingdom,O3,34.81,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-17,London,United Kingdom,O3,49.11,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-18,London,United Kingdom,O3,23.8,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-19,London,United Kingdom,O3,31.02,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-20,London,United Kingdom,O3,21.94,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-21,London,United Kingdom,O3,37.21,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-22,London,United Kingdom,O3,39.44,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-23,London,United Kingdom,O3,40.98,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-04-24,London,United Kingdom,O3,40.39,µg/m³,51.5074,-0.1278,2020,4,4,0,Outono
2020-04-25,London,United Kingdom,O3,30.43,µg/m³,51.5074,-0.1278,2020,4,5,1,Outono
2020-04-26,London,United Kingdom,O3,37.73,µg/m³,51.5074,-0.1278,2020,4,6,1,Outono
2020-04-27,London,United Kingdom,O3,24.59,µg/m³,51.5074,-0.1278,2020,4,0,0,Outono
2020-04-28,London,United Kingdom,O3,53.12,µg/m³,51.5074,-0.1278,2020,4,1,0,Outono
2020-04-29,London,United Kingdom,O3,36.37,µg/m³,51.5074,-0.1278,2020,4,2,0,Outono
2020-04-30,London,United Kingdom,O3,34.44,µg/m³,51.5074,-0.1278,2020,4,3,0,Outono
2020-05-01,London,United Kingdom,O3,55.14,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-02,London,United Kingdom,O3,26.74,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-03,London,United Kingdom,O3,27.82,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-04,London,United Kingdom,O3,28.02,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-05,London,United Kingdom,O3,38.21,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-06,London,United Kingdom,O3,43.11,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-07,London,United Kingdom,O3,46.09,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-08,London,United Kingdom,O3,64.31,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-09,London,United Kingdom,O3,16.0,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-10,London,United Kingdom,O3,44.47,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-11,London,United Kingdom,O3,32.71,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-12,London,United Kingdom,O3,32.3,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-13,London,United Kingdom,O3,31.86,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-14,London,United Kingdom,O3,28.85,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-15,London,United Kingdom,O3,54.67,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-16,London,United Kingdom,O3,46.13,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-17,London,United Kingdom,O3,37.82,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-18,London,United Kingdom,O3,50.97,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-19,London,United Kingdom,O3,22.21,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-20,London,United Kingdom,O3,23.9,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-21,London,United Kingdom,O3,15.3,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
2020-05-22,London,United Kingdom,O3,29.96,µg/m³,51.5074,-0.1278,2020,5,4,0,Outono
2020-05-23,London,United Kingdom,O3,38.43,µg/m³,51.5074,-0.1278,2020,5,5,1,Outono
2020-05-24,London,United Kingdom,O3,37.71,µg/m³,51.5074,-0.1278,2020,5,6,1,Outono
2020-05-25,London,United Kingdom,O3,38.04,µg/m³,51.5074,-0.1278,2020,5,0,0,Outono
2020-05-26,London,United Kingdom,O3,22.3,µg/m³,51.5074,-0.1278,2020,5,1,0,Outono
2020-05-27,London,United Kingdom,O3,44.3,µg/m³,51.5074,-0.1278,2020,5,2,0,Outono
2020-05-28,London,United Kingdom,O3,38.52,µg/m³,51.5074,-0.1278,2020,5,3,0,Outono
